Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_688041.SS_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent
2022-11-21,201999.0,201689.0,197426.0,199212.0,195725.796875,170066,-1404189.7920954018,-1816848,0.1624603186712168,139709986.013354,235627344.67794856,1753478182.637198,2627.6670169629765,196315.3836688708,63.962069960068426,1165.194014928294,194223.65,202749.2913547621,185698.0086452379,8.779200014789245,0.7925498383305615,0.0,0.0,197361.76666666663,203693.96666666667,191029.56666666668,6.416845680850375,0.646097196340397,0.0,0.0,180892.0,204738.0,192815.0,12.277598531383797,0.7682630210517487,6128.149198001029,0.9775295629900324,4273.130657369853,4033.046820895298,240.08383647455503,196817.0,191577.3076923077,196704.48037569024,192431.3497183204,1.106079586030884,0.9291358862989804,0.1769436997319036,0.3422326308825003,24.333637958977715,-1438.6499999999942,108.6445157364506,101.50273265611784,7.141783080332786,196391.0,191539.0,193965.0,178619.0,99.99999999508154,28.962143692680424,19.863665935177043,8.827509488231582,99.82519706784568,172692.25,184899.5,88.0,20.0,68.0,192702.0332424448,196869.0,0.0,0.0,60.23430110084413,0.3438124741552306,0.3205673767808005,0.4198801295776104,22.40101505398703,52.44428179312042,66.8982868096322,64.66173188667767,-33.1017131903678,11795.067647058837,4.740373088813645,2.2206000548376505,2.118519281100677,0.102080773736974,-9.870034385855234,-12.043557219607257,2.1735228337520205,192249.2409745736,-0.2898028439719535,-0.2902235854909563,4.57652209518411,0.2897987066318848,198275.375,0,-0.8269970138209999,1.1049720060779862,2.274136375595376,0.0194543309580694,0.021856645266908,4.817405695886251,2.8651691820712983,0.4040320507297394,0.4793080745394036,2.736552264135753
2022-11-22,197001.0,204063.0,197140.0,201807.0,198275.375,199195,-1334818.2559116664,-1617653,0.1477727956060923,193595848.725732,3628410351.665453,1753277697.4490674,2101.9224478675,196775.2718879048,64.19528791083746,1165.194014928294,195044.25,203162.4671903706,186926.0328096294,8.324487587171223,0.9165169421693726,0.0,0.0,198056.7,204800.8,191312.6,6.810272007965387,0.7780430302041791,0.0,0.0,184399.0,204738.0,194568.5,10.427890081353334,0.8558926200894833,6207.634278200926,0.9775295629900324,4363.641063036688,4099.165669323576,264.47539371311177,197568.8333333333,192259.84615384616,197489.48339481483,193125.8423317781,1.0702078363002383,0.905166085520279,0.1650417507799595,0.3461063786118902,24.40811153508576,-2396.25,109.33584179605462,103.9237991616154,5.412042634439217,196391.0,191869.5,194130.25,178619.0,99.99999999754075,30.049513871376234,21.003081251769995,8.130370544079344,113.1004158421102,174479.25,184899.5,100.0,16.0,84.0,193664.9105830492,196869.0,0.0,0.0,63.04278488568008,0.6372665099255433,0.47518972806817,0.4228873915739153,23.04165621165409,50.75405705166786,82.44279381813826,73.2612707667044,-17.557206181861748,11078.682352941163,4.6798246751562615,2.259480663152384,2.146711557511018,0.112769105641366,-10.275026728823494,-11.689851121450502,1.4148243926270077,192772.02383335284,1.302632371543888,1.2942210827674216,5.9387697250307125,-1.3026275359237758,197405.875,1,0.8106812842951427,-1.1173180578359307,-4.43097627809837,-0.0194581164044365,0.4591232684730499,-0.7755180287528134,-1.2145714770719849,-3.0425927829599004,-2.977238031422914,0.1430519279426789
2022-11-23,200499.0,203605.0,199520.0,200922.0,197405.875,218100,-1403211.426046305,-1835753,0.0941590721547178,138365227.47919887,1799947271.8936267,2129302153.325184,1638.327586970369,197612.679702718,72.69373814618685,1165.194014928294,195508.2,203853.2788276701,187163.12117232988,8.536806975533645,0.8243708125350009,0.0,0.0,199046.7333333333,205518.8333333333,192574.63333333333,6.503095922867017,0.6448731220675422,0.0,0.0,184399.0,204738.0,194568.5,10.403144215945929,0.8123801563498697,5995.370850380833,0.8335534938325476,4314.227380148455,4142.178011488552,172.04936865990294,198258.3333333333,192951.15384615384,198017.56287253564,193703.3354923872,1.13110530689778,0.9035854208714236,0.2275198860263564,0.3480807110386204,24.448693483024496,-1478.2000000000116,108.71733653402774,105.85625915654704,2.861077377480697,198708.5,191869.5,195289.0,178619.0,99.9999999987704,31.05921475159377,19.999433627782416,7.741854831509019,104.86471167605154,175390.75,184899.5,96.0,12.0,84.0,194550.75773640527,196869.0,0.0,0.0,61.44886045829239,0.4707198634911489,0.483932949190641,0.4265633513465372,23.114918666128208,48.2871138542517,77.14148795974602,75.49418952917216,-22.858512040253984,10675.049999999988,4.294879780740002,2.2272344300018574,2.162816132009186,0.0644182979926712,-9.843033453947598,-11.320487587949922,1.4774541340023235,193431.8757870221,-0.4385378108787141,-0.4395022084681343,5.474188163406724,0.4385315120448041,198051.375,2,-0.3269228157998327,0.5524860030389931,0.0610349860668719,0.0097193712759491,4.2389671301289695,0.040504687311099,1.1542836858692596,-3.937013035019888,1.0629260730137986,-0.4297984679975712
2022-11-24,199055.0,204490.0,199913.0,201579.0,198051.375,152574,-1444713.420802696,-1683179,0.0632169572190878,132918926.1250276,1916907861.1034648,2307130832.827442,-457.54533050392223,198105.8252628028,72.76234440676217,1169.0041127165296,196100.9,204402.5269224789,187799.27307752104,8.46668926300589,0.8299413507228643,0.0,0.0,199822.9,205764.0,193881.8,5.94636550665615,0.6477924963390621,0.0,0.0,187299.0,204738.0,196018.5,8.892870965916016,0.818854292103905,5853.53376534275,0.8171609456960603,4278.758228254272,4169.494054841696,109.26417341257547,198887.41666666663,193605.53846153847,198565.4762767609,194286.71804850665,1.121184526414135,0.8745698168099625,0.2466147096041724,0.3486626396734818,24.468504835471176,-4659.899999999994,106.50382339957352,106.97207650313548,-0.468253103561949,200119.0,191869.5,195994.25,178619.0,99.9999999993852,32.15082778789366,19.96325533757652,7.31979805029037,104.50372732778276,174789.0,184899.5,92.0,8.0,84.0,195365.73711749288,196869.0,0.0,0.0,62.21267042393619,0.5505291606606715,0.5528385113591213,0.503987062872644,23.38526068690005,49.17789396786675,81.07703366478974,80.22043848089135,-18.92296633521025,10225.02058823529,3.890635468741947,2.20229065127654,2.170711035862657,0.0315796154138827,-11.75055257951052,-11.40650058626204,-0.3440519932484793,193763.24319684744,0.326992564278683,0.3264591061890698,5.819080915934349,-0.3269912812878601,197071.8125,3,0.325857513242056,0.8333330530352043,0.7330562895681112,-0.0486327599905962,-0.8715612673011748,0.1215554917296515,-0.0346806014563583,-0.5681792889574808,1.332194983252677,-2.1873465433876333
2022-11-25,200001.0,201611.0,196517.0,200582.0,197071.8125,120281,-1373026.5114976312,-1803460,0.0420399799803032,96799057.10716651,-13287572434.549095,913470105.323784,-95.9983827570838,198478.84221406296,67.95699889706903,1163.222274824793,196580.05,204753.7178052161,188406.38219478383,8.315867052853156,0.7448074778281372,0.0,0.0,200075.03333333333,205827.13333333333,194322.9333333333,5.749942813121283,0.5440679635843148,0.0,0.0,187693.0,204738.0,196215.5,8.670767964500977,0.7561748313288355,5777.580388808475,0.8120533778746019,4122.675465622044,4160.130336997766,-37.45487137572218,199649.16666666663,194286.84615384616,198875.7106957208,194753.0352300988,1.0626777913993597,0.9433686039730056,0.1193091874263542,0.3465314557116831,24.53922265003156,141.95000000001164,101.60206116193082,106.8623897853076,-5.260328623376793,200522.5,191869.5,196196.0,178619.0,99.9999999996926,31.72529587396424,18.738833351082697,10.95976605824718,56.4097299064955,174789.0,184899.5,88.0,4.0,84.0,196115.51814809343,196869.0,0.0,0.0,60.26146820516536,0.3466511219858869,0.4559667153792358,0.4975793919763326,23.08421500971308,50.26717992280692,75.10482808194561,77.77444990216047,-24.89517191805439,9476.399999999994,4.774839245511672,2.116873537170368,2.1599435361241994,-0.0430699989538316,-14.488724667751312,-12.022945402559897,-2.4657792651914185,193857.25295753533,-0.4945951711239793,-0.4958223410614693,5.295704851596383,0.4946002015891082,197673.109375,4,0.0961502194421513,-0.2801119498083295,-3.4461482103233294,-0.2236300003740012,1.1823559871437652,-0.2028442605801075,-1.595015127412637,-1.6949169734866416,-3.876314046280541,0.0465331701245332
2022-11-28,201000.0,202580.0,199095.0,201194.0,197673.109375,154219,-1341474.6759165695,-1649241,0.0433267809673583,96453767.23471417,4007708194.1913776,1197004162.157477,-124.36315169992172,198755.58304655703,68.54726358688013,1163.222274824793,197136.9,204967.36539868644,189306.43460131355,7.944190457176149,0.7590586761727204,0.0,0.0,200213.63333333336,205599.63333333336,194827.63333333336,5.380252993094542,0.5910106448817898,0.0,0.0,188001.0,204738.0,196369.5,8.490039155531004,0.7882535699348748,5548.322349927627,0.8161012316672619,4002.226857113914,4128.549641020995,-126.32278390708144,200021.8333333333,195056.6923076923,199232.37058868684,195230.14373157293,1.0759429394676554,0.9160152098438864,0.1599277296237689,0.342611465667839,24.568002561217803,1667.1000000000058,96.67334979329868,105.90432074857176,-9.23097095527308,200550.0,191869.5,196209.75,178619.0,99.9999999998463,31.5441448631905,19.13080215244551,10.485922556663857,76.1480353343257,175591.75,184899.5,84.0,4.0,80.0,196517.0,196869.0,0.0,0.0,61.068636326243855,0.4309908443494473,0.4427237089986686,0.4838429785790085,23.039958420112097,56.07079401218862,78.77081586198634,78.31755920290723,-21.229184138013657,9079.899999999994,2.2732587102611808,2.050004564160277,2.137955741731415,-0.0879511775711376,-15.332555516587991,-12.684867425365514,-2.647688091222479,193909.4626765137,0.305112123719975,0.304647601316077,5.616974812854991,-0.3051156161665744,194780.625,0,0.0,1.39664757229491,0.743605568885144,0.0776212646661349,3.5664916307234904,3.4008132925802954,1.03526854640603,1.1111061742316792,1.677145310041837,-2.2346320110926854
2022-11-29,202000.0,204300.0,197532.0,198250.0,194780.625,227449,-1520664.697784182,-1876690,0.0225647963164356,-12983893.227387846,233585551.04660824,1760945846.3013525,-2857.6391790508624,199413.50340015,68.42708526460001,1163.222274824793,197516.65,204768.1423229653,190265.15767703467,7.342664350539888,0.550565453794766,0.0,0.0,200342.36666666667,205789.86666666667,194894.86666666667,5.438190723845896,0.3079516597827748,0.0,0.0,188044.0,204738.0,196391.0,8.45194569672987,0.6113573739067929,5670.2901149348645,0.8722111606978732,3627.399863472325,4028.319685511261,-400.9198220389362,199975.66666666663,195723.34615384616,199081.2366519658,195453.83678849347,1.1120207927225472,0.8884163270128183,0.2236044657097289,0.3339373510668876,24.639369397648977,3048.350000000006,92.94283358104629,104.4216107199068,-11.478777138860522,200627.5,192815.0,196721.25,178619.0,49.99999999992315,31.740120598293338,19.6518072134303,9.6163861132855,53.13064834361286,176026.25,184899.5,80.0,8.0,72.0,196517.0,196869.0,0.0,0.0,55.25443103514415,0.0,0.2592139887784447,0.3859681377187831,21.385885569501283,49.87815352302481,61.13573739067929,71.67046044487041,-38.86426260932071,8645.27058823529,-0.2786664252228325,1.855885728862741,2.08154173915768,-0.2256560102949389,-12.950714343259769,-12.738036808944369,-0.2126775343154001,193944.5275079361,-1.463264312057022,-1.4740756192411553,4.0715193129442495,1.463266492921278,198887.484375,1,0.0,-1.6997161308310496,-7.222058550617049,-0.1359291189393729,-0.5010717542620142,-4.274930247503264,-4.517760442332346,-2.24718091434886,-4.221743783435016,-1.2295144455093947
2022-11-30,200349.0,204398.0,197000.0,202430.0,198887.484375,594022,-1242683.5996495509,-1282668,0.0710780487437723,343586942.9479533,-270253626.9700449,1096572733.702077,9196.47044667271,199987.61552344263,72.41197572818498,1163.222274824793,197938.2,205302.08162859947,190574.31837140056,7.440586636232374,0.8049886069973594,0.0,0.0,200472.63333333336,206040.8333333333,194904.4333333333,5.555072437983634,0.6757629634950841,0.0,0.0,188044.0,204738.0,196391.0,8.433945544619482,0.8617467353540194,5843.061103441378,0.8722111606978732,3625.841394226416,3947.824027254292,-321.9826330278761,200131.0833333333,196378.53846153847,199596.43101320183,195970.5896189754,1.1090121232776669,0.9212838989239982,0.1877282243536686,0.3261126583819982,24.69673141743465,-485.2000000000117,92.34137821183164,102.74590941101502,-10.404531199183369,200503.5,194568.5,197536.0,178619.0,50.00000002649883,31.697432470507863,17.9040867311358,9.400697807792998,73.71374112404183,175919.75,184899.5,100.0,4.0,96.0,196517.0,204738.0,0.0,1.0,60.94061264443067,0.5049952089431057,0.3119953510975177,0.3379776829582104,21.51924576476784,52.61019812825026,80.86076789120159,73.58910704795575,-19.139232108798407,7902.070588235307,0.9298731084685764,1.8501967061874545,2.035272732563635,-0.1850760263761808,1.7394831247678804,-9.84253282220192,11.5820159469698,194044.25338090505,2.108448928121054,2.0865287258528653,6.265814146377324,-2.108453741228118,180417.453125,2,-0.2791160767990561,0.2785514380794751,-1.0341014967454925,0.4581535719585474,1.614440265728291,1.245979010564923,1.5618104649713445,0.7325945239211791,0.409162415743566,0.6747623554499853
2022-12-01,202400.0,203915.0,183234.0,183631.0,180417.453125,662831,-1880066.709605549,-1945499,-0.0329753537376877,-1485576901.61604,-22229163165.27139,-961277649.910536,-49030.25722444432,198540.19787917263,57.75263853164216,1163.222274824793,197609.95,206706.4670581946,188513.43294180543,9.206537482747793,-0.2683682617517378,0.0,1.0,199545.1,206359.6,192730.6,6.830034914412832,-0.66766453885098,0.0,1.0,183234.0,204738.0,193986.0,10.882043135985814,0.018461681547619,7326.854993097239,2.6307619241039686,2083.664913828892,3574.9922045692124,-1491.3272907403202,198979.25,196070.38461538465,197140.21085732465,195056.54594349576,0.9014636996233816,0.9556404077076356,-0.054176708084254,0.2992801317804996,25.079306526721176,3395.0499999999884,80.02305567003255,99.64268843158294,-19.619632761550392,193862.0,193986.0,193924.0,178619.0,25.000000013249416,30.90827353626199,14.12285102735053,21.47314130747685,-157.94295913642728,179204.5,184899.5,96.0,100.0,-4.0,196517.0,204583.24,0.0,0.0,37.72291715449271,0.0,0.1683317363143685,0.2465136920634436,11.981038543600713,35.39183536558492,1.8461681547619049,47.94755781221426,-98.1538318452381,5856.611764705885,-7.000146870394473,1.0682363433383522,1.8418654547185789,-0.7736291113802265,12.780573003768318,-5.317911657007872,18.09848466077619,193090.6853112169,-9.286666995998615,-9.746583852395752,-3.602738143983541,9.286673471707743,185280.828125,3,-0.0575879373752172,0.2793295144589791,1.5767594604282775,-0.1674099651427667,-3.064677064121156,-1.2210048508863591,-1.0614437128262324,2.029523295516455,0.6573576358285464,-2.581516049209867
2022-12-02,188593.0,192407.0,179314.0,188581.0,185280.828125,627415,-1619334.6378878374,-1318084,0.0044877926740423,-829679594.2423203,-16097702796.394732,-2636548350.072601,-44642.16286379893,196674.23177986845,46.45140453776288,1194.578365356254,197399.75,207106.3583443201,187693.14165567985,9.834468730907863,0.045734736213998,0.0,0.0,198264.56666666668,205901.26666666663,190627.86666666667,7.703544943398019,-0.1340151286986964,0.0,1.0,179314.0,204738.0,192026.0,12.87944893547231,0.3644981120201384,7903.469493787516,3.203760726720831,1246.5333133598324,3109.3004263273365,-1862.767112967504,197943.91666666663,196026.38461538465,195823.409186967,194576.8758736072,0.8410019646365422,1.1005795677799608,-0.2595776031434186,0.2655205598023749,25.506958250851465,-51.75,67.03278807862647,95.01916313626914,-27.986375057642675,191902.0,192026.0,191964.0,178619.0,12.500000006624708,30.787769661346225,12.345251824119009,22.53879590836337,-203.3836058958944,179204.5,184899.5,92.0,96.0,-4.0,196517.0,204398.0,0.0,0.0,43.795059221399946,0.2258544545845453,0.243616554509217,0.2413145473070344,7.041623710322333,40.81052323180455,36.44981120201385,39.71891574932579,-63.55018879798615,3082.617647058825,-6.180940772617596,0.6406379523585078,1.6016199542465646,-0.9609820018880568,18.760654961993524,-0.502198333207593,19.26285329520112,192817.8207063112,2.695623288006921,2.6599313563210103,-1.0042311043917396,-2.6956233533739464,186034.40625,4,-0.0959196376155375,0.5602238996166449,0.7869712382316862,-0.609504236070805,-1.26433850186325,0.8041841069680515,0.5638355668080521,0.1883200097525872,1.364762844113102,-2.295809401194461
2022-12-05,190001.0,194940.0,189164.0,189348.0,186034.40625,330133,-1928434.2334557043,-987951,-0.0326821955536297,-674980793.4934174,10832635331.820812,-1926616910.82922,18255.467666517947,196138.79218976395,52.90256930928888,1199.4369757476943,197234.75,207361.92411472843,187107.5758852716,10.269158061374512,0.1106144759311523,0.0,0.0,197435.4,205223.4,189647.4,7.88916273373468,-0.0192218798150997,0.0,1.0,179314.0,204738.0,192026.0,12.89022345200326,0.3946664568911265,7749.022544408765,3.615969575776055,637.6406541506003,2614.9684718919893,-1977.327817741389,197277.25,195962.88461538465,194827.1923889721,194189.55173482143,0.9242593572927084,1.0680058035801816,-0.1437464462874733,0.2289186877631974,25.79804235919676,2556.25,54.053556616980615,88.87668700526092,-34.823130388280305,191902.0,192026.0,191964.0,178619.0,6.250000003312354,30.0305273700964,14.043106554637784,21.14664208605534,-113.09956155535124,179369.75,184401.5,88.0,92.0,-4.0,196517.0,203915.0,0.0,0.0,44.69487558074776,0.2593232915826662,0.1617259153890705,0.1912247354042187,3.757563112971733,38.8660992557093,39.46664568911265,25.920875015296144,-60.53335431088735,1082.885294117645,-4.0537527616190685,0.3283599186743787,1.3469679471321276,-1.018608028457749,16.3188944734028,2.8620202281144858,13.456874245288317,192644.66781640128,0.406721780030872,0.4058969028793768,-0.6015937509842861,-0.4067221269604886,185633.546875,0,0.3162480162135779,-2.816907269522844,-5.099151974256856,0.3322121222611827,-0.9248632343942802,-5.188490904836783,-1.4009282079495478,-6.03773044521445,-6.247376876286623,0.4747507972094809
2022-12-06,190000.0,191652.0,188456.0,188940.0,185633.546875,192833,-2062862.2447197847,-1180784,-0.0554581106236447,-589794374.9943578,-3311470547.0536685,-2174015881.502142,927.213466201867,195556.61371959472,46.98334398156166,1196.852473740253,196980.25,207657.65912159995,186302.84087840005,10.84109612166697,0.1234924639285895,0.0,0.0,196303.3333333333,203718.63333333336,188888.03333333333,7.554940483265697,0.0035040164704492,0.0,0.0,179314.0,204738.0,192026.0,12.906877719974464,0.3786186280679672,7293.720289967889,4.030797743319015,120.7744322157232,2116.1296639567363,-1995.355231741013,196373.0,195919.92307692303,193921.47048297635,193800.69605076063,0.9142620516912262,1.1042106432618597,-0.1899485915706334,0.1911727874653576,25.83781822013468,2231.75,42.57147163477117,81.52714646089909,-38.955674826127925,191902.0,192026.0,191964.0,178619.0,3.125000001656177,29.44488335896235,13.58880886089734,21.179187993019827,-125.99598266858858,179369.75,184140.5,84.0,88.0,-4.0,196517.0,202438.94,0.0,0.0,44.288692590286566,0.2593131806808992,0.2481636422827036,0.217835370726997,1.1368505258470618,35.07660042160462,37.86186280679673,37.92610656597442,-62.13813719320327,-1318.191176470602,-5.431175578479511,0.0623188846463635,1.090038134634975,-1.0277192499886114,11.0850665473,4.506629491951589,6.578437055348411,192344.5320179621,-0.2154762659230646,-0.2157087500544108,-0.8157737251566988,0.2154759343071788,186282.0,1,-0.1730461730240051,0.0,0.6738549676656049,-0.205874006413552,-3.2531433809080283,0.38535758520635,-1.842103491310184,2.135230603580851,-0.3946380353125533,0.0
